Valor Arriendo,Valor_Arriendo_SM,Area Construida,Cuartos,Banos,Garajes,Estrato,latitud,longitud,dist_transmilenio_cercana_m,dist_bus_cercana_m,num_farmacias_120m,num_colegios_120m,num_transmilenio_120m,num_bus_120m,dist_farmacia_cercana_m,dist_supermercado_cercano_m,dist_via_principal_m,num_universidades_300m
2450000,1.8846153846153846,54.6,1,1,1,4.0,4.73761,-74.0672,1401.8615651822251,104.99154160050236,1.0,1.0,1.0,1.0,201.93422921732503,397.48529279059926,1044.775029197266,1.0
1600000,1.2307692307692308,60.0,3,2,0,3.0,4.755898,-74.102453,780.8020240988878,179.6760579748215,1.0,1.0,1.0,1.0,114.87904482473614,76.23741121736217,588.0066556307422,1.0
1800000,1.3846153846153846,39.0,2,1,0,4.0,4.743312304,-74.067058583,1767.6533688813606,206.04296128709726,1.0,1.0,1.0,1.0,395.5049048218531,408.95736552114636,1495.4911654357616,1.0
1400000,1.0769230769230769,57.0,3,1,0,,4.72882,-74.088090796,1082.0640849950905,1045.1429681493134,1.0,1.0,1.0,1.0,328.60527868926147,349.5224408490913,63.9070798570359,1.0
1400000,1.0769230769230769,44.0,1,1,1,3.0,4.727624893188477,-74.05391693115234,385.90901325092995,338.9342479731401,1.0,1.0,1.0,1.0,114.74922768734751,433.23048699412067,944.8222867568654,1.0
3300000,2.5384615384615383,90.0,2,2,2,5.0,4.730791091918945,-74.06104278564453,1238.328988384763,502.06858952978814,1.0,1.0,1.0,1.0,426.85174770949357,453.29301345264014,886.6777930752424,1.0
1600000,1.2307692307692308,48.0,2,1,1,4.0,4.730050086975098,-74.05741119384766,837.2629996926794,452.3610506355257,1.0,1.0,1.0,1.0,443.875526624127,476.878920369579,1004.4922977833215,1.0
1380000,1.0615384615384615,44.0,3,2,0,3.0,4.741161823272705,-74.08688354492188,195.5532838243993,202.20769287299842,1.0,1.0,1.0,1.0,214.753407710094,144.41070696235153,178.80577490411454,1.0
2950000,2.269230769230769,60.0,2,2,1,,4.734107,-74.05688,850.4582018600439,78.29616377412829,1.0,1.0,1.0,1.0,77.6262077459503,161.09041391515532,1420.0685481575185,1.0
1820000,1.4,23.0,1,1,1,3.0,4.725149,-74.05475,504.11476218513485,73.1786494848245,3.0,1.0,1.0,2.0,85.45672463051172,310.5610350680786,665.3920137439723,1.0
1700000,1.3076923076923077,36.0,2,1,0,4.0,4.7412214,-74.06984,1386.3222351419818,467.6650379459154,1.0,1.0,1.0,1.0,548.8956478276833,589.1089747057736,1122.8484192652072,1.0
3300000,2.5384615384615383,92.0,3,2,1,4.0,4.738764,-74.05862,1142.5961755475487,208.99285998872134,1.0,1.0,1.0,1.0,336.6937223159999,392.29529357290556,1646.9905660607392,1.0
1000000,0.7692307692307693,42.0,2,1,0,3.0,4.75909948348999,-74.10163879394531,1140.8014511352321,191.448765212167,1.0,1.0,1.0,1.0,286.2702755194994,240.9072040458056,950.9437357100786,1.0
2300000,1.7692307692307692,43.0,3,1,0,3.0,4.7549,-74.08215,1624.279920908104,194.586970080366,1.0,1.0,1.0,1.0,315.02591610244315,175.98286449298595,943.9000675614158,1.0
980000,0.7538461538461538,60.0,2,2,0,2.0,4.75649356842041,-74.0993881225586,1027.8410383834637,2.272311197674941,1.0,1.0,1.0,2.0,320.95681448550937,292.34962920328877,805.3257531801567,1.0
4330000,3.330769230769231,90.0,2,2,1,4.0,4.73343,-74.05441,587.8493357237585,240.33709089309514,1.0,1.0,1.0,1.0,155.45077768712196,125.35648060492393,1498.7441657211577,1.0
1000000,0.7692307692307693,40.0,2,2,0,3.0,4.7593994140625,-74.10114288330078,1193.0631977943974,234.73795921497688,1.0,1.0,1.0,1.0,343.50129795595166,298.9342078384475,1001.4081475749681,1.0
1350000,1.0384615384615385,55.0,2,1,0,3.0,4.713810920715332,-74.1086654663086,493.29574044450425,86.64671593269642,1.0,1.0,1.0,1.0,399.12983425609787,92.70155618048238,1404.4565590616835,1.0
3400000,2.6153846153846154,115.0,3,3,1,5.0,4.7235630534,-74.0629427731,1302.4324375605297,119.51325917546957,1.0,1.0,1.0,1.0,397.82478056860225,74.08954613597483,95.60910539659858,1.0
4500000,3.4615384615384617,133.0,3,3,2,6.0,4.71969,-74.08121,738.3501861357331,636.9850096703829,1.0,1.0,1.0,1.0,857.6659656625291,919.7160723321913,730.8732375856804,1.0
9000000,6.923076923076923,270.0,4,4,3,6.0,4.7313,-74.075664,442.2187998919067,183.91442129997895,1.0,1.0,1.0,1.0,798.381805618024,591.0042164368568,142.28117466369693,1.0
800000,0.6153846153846154,37.0,2,1,0,3.0,4.7592597007751465,-74.10072326660156,1199.1030809947547,238.9865041696358,1.0,1.0,1.0,1.0,360.18876760061755,317.4855009670549,1005.5781233233918,1.0
1270000,0.9769230769230769,51.0,2,1,1,,4.75194,-74.05922,1475.957571422095,137.8132265373837,1.0,1.0,1.0,1.0,328.2004401203143,145.90091014874486,266.9222179741919,1.0
1500000,1.1538461538461537,48.0,2,1,0,4.0,4.7371300000000005,-74.07187,1023.8776823540023,251.15309176907783,1.0,1.0,1.0,1.0,276.7489508363281,306.21095416028714,628.7691779015702,1.0
1250000,0.9615384615384616,36.0,2,1,0,2.0,4.72049,-74.08948,593.147166157466,241.269164265978,1.0,1.0,1.0,1.0,208.10919186535767,322.7731843209241,55.349431351967134,1.0
2000000,1.5384615384615385,58.0,1,2,1,5.0,4.740848541259766,-74.05622863769531,921.3523338375293,131.45655716164882,1.0,1.0,1.0,1.0,238.6563102242286,266.8061345446654,1381.3827429462024,1.0
1500000,1.1538461538461537,35.0,1,1,0,4.0,4.735446453094482,-74.05305480957031,436.74833388119436,7.5600539105635285,1.0,1.0,1.0,1.0,256.3965708581561,178.054701523221,1765.1526720367397,1.0
2000000,1.5384615384615385,42.0,1,2,0,3.0,4.7549,-74.08215,1624.279920908104,194.586970080366,1.0,1.0,1.0,1.0,315.02591610244315,175.98286449298595,943.9000675614158,1.0
2600000,2.0,60.43,3,2,1,,4.70676,-74.08296,1300.356445389756,166.76645549303473,1.0,1.0,1.0,1.0,955.7890353201651,722.443276829647,550.3986555620633,1.0
1500000,1.1538461538461537,35.0,1,1,0,4.0,4.735446453094482,-74.05305480957031,436.74833388119436,7.5600539105635285,1.0,1.0,1.0,1.0,256.3965708581561,178.054701523221,1765.1526720367397,1.0
12000000,9.23076923076923,270.0,3,5,3,5.0,4.7323808670043945,-74.07292175292969,583.796326893003,117.17046191687166,1.0,1.0,1.0,1.0,595.9209697289591,493.6241303578283,240.53172874109686,1.0
14000000,10.76923076923077,275.0,3,4,4,6.0,4.724511,-74.07779,468.8501515497023,431.3637192252646,1.0,1.0,1.0,1.0,689.5405607011531,620.2388212472579,345.443995586577,1.0
1614330,1.2417923076923076,31.0,1,1,0,4.0,4.7366908,-74.0526778,451.46148138840783,149.24813541167146,1.0,1.0,1.0,1.0,320.7575450917323,281.6159100125256,1742.7210142597517,1.0
1500000,1.1538461538461537,39.0,1,1,0,4.0,4.741128921508789,-74.06914520263672,1450.8726118106076,389.95636806840594,1.0,1.0,1.0,1.0,478.19440076244,511.37854507740224,1162.2562886886917,1.0
12000000,9.23076923076923,284.0,3,4,3,5.0,4.73231,-74.07215,611.2488379321438,152.25957218137253,1.0,1.0,1.0,1.0,517.3309648341137,538.0089871509766,326.39772125394745,1.0
3290000,2.5307692307692307,65.0,2,2,1,,4.75944,-74.06413,2076.4434055896963,30.043329741309662,1.0,1.0,1.0,1.0,369.5646538883323,80.57065495505853,62.49531840837683,1.0
2331000,1.793076923076923,96.0,3,2,1,,4.71318,-74.07021,264.3209549211902,52.771359719842856,1.0,1.0,1.0,2.0,186.10044938603863,162.80796174185906,190.67519447811824,1.0
3386000,2.6046153846153848,109.78,3,2,2,5.0,4.7279800000000005,-74.06844,698.6632803436049,121.75153617601276,1.0,1.0,1.0,1.0,214.59150467005819,125.25348836990793,307.90011708254366,1.0
1614400,1.2418461538461538,59.0,3,1,0,4.0,4.7394203,-74.0637242,1696.9896587287822,16.950380160992854,1.0,1.0,1.0,2.0,158.3253039163438,144.4909134350449,1477.7511544000438,1.0
1800000,1.3846153846153846,70.0,3,2,1,4.0,4.741058349609375,-74.05926513671875,1254.0327265032101,17.93120109221337,1.0,1.0,1.0,1.0,144.94505309987696,221.29282222571612,1411.8126810343847,1.0
25000000,19.23076923076923,376.0,4,5,0,6.0,4.723251,-74.078718,487.6319298333602,601.9578815489648,1.0,1.0,1.0,1.0,816.3229776205623,721.7605043913334,425.5791597260225,1.0
2500000,1.9230769230769231,50.0,2,2,1,5.0,4.70472,-74.07383,366.1772169410169,597.1104565037376,1.0,1.0,1.0,1.0,374.2358539563408,270.1543149626122,332.70202885843963,1.0
1550000,1.1923076923076923,41.0,2,2,1,3.0,4.7282,-74.05329,341.4890984441821,383.5708858583143,3.0,1.0,1.0,1.0,24.945125096786608,343.6400012834958,1005.8894915237713,1.0
1450000,1.1153846153846154,45.0,2,1,0,,4.752451419830322,-74.09368133544922,630.2638416153711,520.7901752966743,1.0,1.0,1.0,1.0,384.19585791135694,66.03721319565994,67.88109848763766,1.0
1400000,1.0769230769230769,35.0,2,1,0,4.0,4.741128921508789,-74.06914520263672,1450.8726118106076,389.95636806840594,1.0,1.0,1.0,1.0,478.19440076244,511.37854507740224,1162.2562886886917,1.0
4800000,3.6923076923076925,103.0,3,3,1,4.0,4.739416122436523,-74.059814453125,1293.0759999943007,110.50861206984351,1.0,1.0,1.0,1.0,318.2552343160026,411.25734179730455,1601.8704130314682,1.0
1400000,1.0769230769230769,36.0,1,1,0,,4.75657,-74.09237,1103.4896477499149,659.228414306385,1.0,1.0,1.0,1.0,674.775222733923,184.91919006041044,162.8158763021772,1.0
7600000,5.846153846153846,138.0,4,4,2,,4.7342176,-74.0580071,974.828233522436,47.65640396067494,1.0,1.0,1.0,1.0,203.26368067908874,286.62121086428584,1378.1780711884865,1.0
1000000,0.7692307692307693,40.0,2,1,0,3.0,4.75909948348999,-74.10163879394531,1140.8014511352321,191.448765212167,1.0,1.0,1.0,1.0,286.2702755194994,240.9072040458056,950.9437357100786,1.0
2400000,1.8461538461538463,64.0,3,2,1,4.0,4.7384,-74.05936,1203.0423345151185,130.84005849441485,1.0,1.0,1.0,1.0,395.85556834442747,475.6934179086822,1703.0547084523641,1.0
1600000,1.2307692307692308,60.0,2,1,0,3.0,4.718491554260254,-74.05587768554688,565.3099227109072,72.85566053294387,1.0,1.0,1.0,2.0,141.50113064019877,40.02287936007395,73.5042960727896,1.0
1100000,0.8461538461538461,40.0,2,1,0,3.0,4.75909948348999,-74.10163879394531,1140.8014511352321,191.448765212167,1.0,1.0,1.0,1.0,286.2702755194994,240.9072040458056,950.9437357100786,1.0
1100000,0.8461538461538461,54.0,3,1,0,,4.721928119659424,-74.08538055419922,1064.1501440066352,667.2654589961599,1.0,1.0,1.0,1.0,369.6764660848022,449.05472726046753,486.5795593960224,1.0
5000000,3.8461538461538463,185.0,3,3,4,,4.70824,-74.08166,1119.5844117798167,55.84358895731714,1.0,1.0,1.0,4.0,805.409709934814,876.6404492759485,334.5670073915304,1.0
3400000,2.6153846153846154,93.0,3,2,1,5.0,4.708296775817871,-74.06887817382812,310.84289544001064,275.0514560166378,1.0,1.0,1.0,1.0,318.8041541597353,328.41156700715703,280.34808196310075,1.0
1150000,0.8846153846153846,45.0,2,1,0,3.0,4.754347801208496,-74.08963012695312,986.5177685900737,920.5855260024207,1.0,1.0,1.0,1.0,359.3861612892062,170.03962470560572,253.29777125774672,1.0
5000000,3.8461538461538463,89.0,3,2,1,4.0,4.7411293,-74.0700115,1364.7444471284198,484.9505276251406,1.0,1.0,1.0,1.0,544.6016515096102,606.4583738858645,1103.413568964565,1.0
2400000,1.8461538461538463,69.0,3,3,1,4.0,4.733512878417969,-74.0536117553711,499.3960618285247,217.37593572410213,2.0,1.0,1.0,1.0,113.58889129784075,201.27526348935817,1546.9530161806192,1.0
3500000,2.6923076923076925,100.0,3,2,2,5.0,4.723065,-74.07331,250.01981044755826,53.72330799893689,1.0,1.0,1.0,2.0,297.9832266390529,146.6920937489089,141.9058640276671,1.0
2900000,2.230769230769231,60.0,2,2,1,,4.740945,-74.05653,953.2036640436536,134.94116134292105,1.0,1.0,1.0,1.0,203.93661675257562,293.5807352700707,1377.4432780033376,1.0
1650000,1.2692307692307692,36.0,1,1,0,,4.744739,-74.06918,1659.0105989225974,443.99259640750375,1.0,1.0,1.0,1.0,631.6941736190728,491.32971231259546,1489.538271522615,1.0
2000000,1.5384615384615385,93.0,3,2,1,,4.7316008,-74.06387,1288.807684183897,384.5156230551963,1.0,1.0,1.0,1.0,367.69976636385553,385.3236446506806,821.0081943201843,1.0
4665000,3.5884615384615386,250.0,3,4,2,6.0,4.718354,-74.0764593,379.66654345873945,110.61726119363787,1.0,1.0,1.0,1.0,435.77208485138425,372.47146089858694,264.54939467101224,1.0
6950000,5.346153846153846,180.0,3,5,2,4.0,4.7366620124,-74.0625715386,1499.2766353436639,30.45143733538309,1.0,1.0,1.0,2.0,388.1697258239581,469.6083678842492,1398.6974201205078,1.0
1400000,1.0769230769230769,36.0,2,1,0,2.0,4.75661,-74.09247,1105.6678975903692,650.4686454970636,1.0,1.0,1.0,1.0,683.6985610273115,195.84689021433437,173.7856459499416,1.0
3300000,2.5384615384615383,65.0,2,2,1,4.0,4.739228248596191,-74.05757904052734,1062.478329769292,119.35821144232128,1.0,1.0,1.0,1.0,289.22274219729513,282.39917404002534,1577.6770915948016,1.0
4050000,3.1153846153846154,98.0,3,2,2,6.0,4.7284746170043945,-74.0758285522461,170.35807857100386,184.1578524590784,1.0,1.0,1.0,1.0,595.4387452756253,648.7477077625683,130.2250302832942,1.0
1350000,1.0384615384615385,78.0,3,2,0,3.0,4.7510200000000005,-74.09982,657.1207782759516,223.0550190797343,1.0,1.0,1.0,1.0,321.55173918300727,183.487261782664,227.06458475783006,1.0
1800000,1.3846153846153846,70.0,3,2,1,4.0,4.741058349609375,-74.05926513671875,1254.0327265032101,17.93120109221337,1.0,1.0,1.0,1.0,144.94505309987696,221.29282222571612,1411.8126810343847,1.0
3200000,2.4615384615384617,89.0,3,2,2,,4.71829,-74.0757,352.4055560516413,49.27492473976108,1.0,1.0,1.0,2.0,360.89819112843384,290.6601468159945,190.87906316362415,1.0
8000000,6.153846153846154,183.0,4,4,2,6.0,4.714266292,-74.082104029,1113.2259143740453,289.6680855893805,1.0,1.0,1.0,1.0,897.8061211153408,996.9459920522513,262.51961908703197,1.0
1430000,1.1,58.0,2,1,0,3.0,4.75501,-74.08998,1030.3979985135327,883.7848911050571,1.0,1.0,1.0,1.0,433.87066107038237,142.71834104305586,195.56293251450043,1.0
4800000,3.6923076923076925,104.0,3,3,1,4.0,4.738649368286133,-74.06014251708984,1293.996562532016,40.23411743404502,1.0,1.0,1.0,1.0,409.0340628763601,502.36184193305576,1692.417512175332,1.0
1250000,0.9615384615384616,46.0,2,1,0,3.0,4.73402,-74.09142,744.2539261481211,759.5042286898757,1.0,1.0,1.0,1.0,202.08290045152302,308.91520838432234,105.32715957700691,1.0
6500000,5.0,158.0,3,5,2,4.0,4.7370897,-74.0627432,1526.1501054191112,48.015617199608606,1.0,1.0,1.0,2.0,349.08374152080563,419.004291303584,1439.4244693444218,1.0
2000000,1.5384615384615385,50.0,1,1,1,4.0,4.723606586456299,-74.05919647216797,902.1391893394257,345.91207944227494,1.0,1.0,1.0,1.0,374.6384142839418,325.77950453217926,289.94278147238134,1.0
2400000,1.8461538461538463,64.0,3,2,1,4.0,4.741596698760986,-74.05978393554688,1308.300457630598,75.29613212147109,1.0,1.0,1.0,1.0,137.59473983876742,183.07873683795748,1365.9418789957485,1.0
1550000,1.1923076923076923,60.0,3,2,1,4.0,4.7382283210754395,-74.0696029663086,1295.1060632028796,375.8558544990368,1.0,1.0,1.0,1.0,446.6251673870439,581.6083536013326,882.4370306853525,1.0
2800000,2.1538461538461537,72.0,3,2,1,3.0,4.7531741,-74.0618196,1756.6883589775161,157.0411875117613,1.0,1.0,1.0,1.0,326.57872823106294,348.6393725824427,360.5369905851246,1.0
1200000,0.9230769230769231,40.0,1,1,0,4.0,4.735446453094482,-74.05305480957031,436.74833388119436,7.5600539105635285,1.0,1.0,1.0,1.0,256.3965708581561,178.054701523221,1765.1526720367397,1.0
1500000,1.1538461538461537,35.0,1,1,0,3.0,4.7232113,-74.0693576,634.2712681306721,247.03756416378607,1.0,1.0,1.0,1.0,60.68711462300637,48.3314156173163,226.96899471219828,1.0
1450000,1.1153846153846154,58.0,3,1,0,3.0,4.7255072593688965,-74.11537170410156,1532.4438467654952,254.75653303686428,1.0,1.0,1.0,1.0,234.43118659829193,188.55352809706173,1640.6166261169035,1.0
4600000,3.5384615384615383,155.0,3,3,2,6.0,4.726401,-74.07522,125.63692946277605,86.16734876813491,1.0,1.0,1.0,2.0,424.02987897613417,435.16093631128035,160.34789417712426,1.0
2720000,2.0923076923076924,113.64,3,3,1,,4.71813,-74.0666,923.3661050829961,280.9611971015268,1.0,1.0,1.0,1.0,205.65842423500197,310.2507967680586,633.8144158073228,1.0
2200000,1.6923076923076923,85.0,3,2,1,2.0,4.714506149291992,-74.06309509277344,1058.0108622302319,270.5419611424833,1.0,1.0,1.0,1.0,126.5834858066542,263.42294262255086,584.5965159834095,1.0
7750000,5.961538461538462,152.0,3,4,3,,4.72327,-74.07922,539.1634924582922,641.1171799520276,1.0,1.0,1.0,1.0,869.7577397386469,777.0668512198181,481.1802008436093,1.0
2700000,2.076923076923077,73.0,3,2,1,3.0,4.7535513,-74.0573724,1261.5679591399305,47.437305426506036,1.0,1.0,1.0,3.0,334.50200058372303,113.33881472416115,54.029520478444034,1.0
1600000,1.2307692307692308,60.0,3,2,0,3.0,4.726455211639404,-74.05335235595703,316.09143676650433,235.4352572346443,1.0,1.0,1.0,1.0,197.09663804837322,304.5703786632982,812.9730910455295,1.0
900000,0.6923076923076923,68.0,3,1,0,3.0,4.747505187988281,-74.10359191894531,315.61875256572677,280.01634303257583,1.0,1.0,1.0,1.0,55.5799052142007,61.38152042523273,329.2597745494716,1.0
1000000,0.7692307692307693,55.0,3,2,0,,4.75524,-74.10186,750.1529460630628,236.125951448899,1.0,1.0,1.0,1.0,210.67688716419914,173.48539033615597,553.4836340983568,1.0
1300000,1.0,51.0,3,1,0,4.0,4.74213,-74.06158,1507.1147582864942,189.90570323224995,1.0,1.0,1.0,1.0,277.771182678973,229.277704478189,1364.1954341807004,1.0
7650000,5.884615384615385,180.0,3,4,2,4.0,4.73708963394165,-74.062744140625,1526.2512931424415,47.95654371207293,1.0,1.0,1.0,2.0,348.99270252293684,418.95951413762566,1439.3913842244845,1.0
1050304,0.8079261538461538,33.0,2,1,0,2.0,4.75404,-74.08496,1315.11350165381,435.24222490995925,1.0,1.0,1.0,1.0,616.2585523589723,225.60196378134918,713.9580346880205,1.0
4000000,3.076923076923077,119.0,3,3,2,,4.719623,-74.0754569,204.40518742200047,96.70139820492372,1.0,1.0,1.0,1.0,378.18770866282324,351.4956904300038,108.29301069089324,1.0
7500000,5.769230769230769,197.0,3,5,2,6.0,4.7169598289,-74.0818405151,922.5481313538036,587.5961359816226,1.0,1.0,1.0,1.0,804.3677578941214,952.8446043611327,536.9066955175051,1.0
2850000,2.1923076923076925,70.93,2,2,1,,4.73147,-74.06355,1317.0115547134124,381.92370262523485,1.0,1.0,1.0,1.0,382.5199604119068,420.4392335887888,818.1437636920297,1.0
6320000,4.861538461538461,197.0,3,3,3,6.0,4.716217994689941,-74.08265686035156,1042.9215025984322,510.4364263335146,1.0,1.0,1.0,1.0,743.110909201801,1003.8012272461984,458.40037007197543,1.0
13000000,10.0,283.0,3,5,3,6.0,4.724594,-74.077756,459.83140368640875,422.46667035365573,1.0,1.0,1.0,1.0,684.9048205871601,617.6603277527473,345.36589688262734,1.0
1400000,1.0769230769230769,51.0,3,1,0,,4.745565,-74.058653,1248.0804067394492,453.610288131744,1.0,1.0,1.0,1.0,187.4160124309835,202.8199849033795,910.0379986000589,1.0
1450000,1.1153846153846154,44.06,2,1,0,3.0,4.7138142585754395,-74.10939025878906,480.63935664870337,133.52321314169845,1.0,1.0,1.0,1.0,467.4102880562725,52.658948878878924,1465.668313779629,1.0
9000000,6.923076923076923,487.0,4,3,4,6.0,4.725493,-74.081415,773.4368181310476,746.0052032157271,1.0,1.0,1.0,1.0,782.3373782327903,822.0479619769151,760.9969906460126,1.0
5000000,3.8461538461538463,84.0,3,2,1,5.0,4.7408364,-74.0547113,755.0335326310765,243.28504710369322,1.0,1.0,1.0,1.0,240.37748508659772,228.07423627973034,1340.6265156841987,1.0
4300000,3.3076923076923075,117.0,3,2,0,5.0,4.705851,-74.068933,265.5680040711671,426.5836846958533,1.0,1.0,1.0,1.0,325.1171308138929,287.8305918616035,211.16142015129378,1.0
4200000,3.230769230769231,166.8,3,4,3,,4.74272,-74.07459,1066.6821359569697,340.2459040817127,1.0,1.0,1.0,1.0,488.28728989798054,617.7361307248212,1038.3460831172226,1.0
2200000,1.6923076923076923,76.0,3,2,1,,4.752789,-74.09674,713.7799580175985,226.90912704380833,1.0,1.0,1.0,1.0,437.9936616789605,254.61513612070445,381.5119121539882,1.0
1700000,1.3076923076923077,34.0,2,1,0,4.0,4.7436023,-74.06785,1708.2587257923435,286.52332671656296,1.0,1.0,1.0,1.0,478.8645219541142,496.0110616920029,1465.9067706153849,1.0
3000000,2.3076923076923075,82.0,2,2,2,4.0,4.7367663,-74.06282,1528.3286502792246,16.774576513118788,1.0,1.0,1.0,2.0,358.5965484686262,446.695965231994,1402.6674723799433,1.0
1550000,1.1923076923076923,56.0,3,2,1,,4.74874,-74.05537,943.973587860102,387.36416077223123,1.0,1.0,1.0,1.0,128.6019339050884,119.14275161800772,514.4460911319329,1.0
4000000,3.076923076923077,90.0,2,2,2,3.0,4.71793,-74.06104,1010.0740823158873,182.46311118038273,1.0,1.0,1.0,1.0,175.4298855715301,191.57974741808817,363.71352455350615,1.0
1500000,1.1538461538461537,52.0,2,1,0,,4.7535279,-74.063413,1930.042231743457,170.8908337280142,1.0,1.0,1.0,1.0,346.0677733666405,430.7309445936562,470.8886008718431,1.0
1829000,1.406923076923077,45.0,1,1,2,4.0,4.715921878814697,-74.07035827636719,479.1193080699562,52.45636250311469,2.0,1.0,1.0,2.0,55.56542080764896,122.37996539315967,299.0351824207779,1.0
1500000,1.1538461538461537,70.0,2,2,1,4.0,4.741058349609375,-74.05926513671875,1254.0327265032101,17.93120109221337,1.0,1.0,1.0,1.0,144.94505309987696,221.29282222571612,1411.8126810343847,1.0
1400000,1.0769230769230769,57.0,3,2,0,2.0,4.75034,-74.11756,541.9283169016517,228.38452584341874,1.0,1.0,1.0,1.0,1148.2569436614765,586.6679275662865,1450.5622952744739,1.0
1800000,1.3846153846153846,39.0,2,1,0,4.0,4.743312304,-74.067058583,1767.6533688813606,206.04296128709726,1.0,1.0,1.0,1.0,395.5049048218531,408.95736552114636,1495.4911654357616,1.0
1850000,1.4230769230769231,42.0,2,1,0,,4.7138,-74.07853,715.984024064491,255.9868796246278,1.0,1.0,1.0,1.0,569.3090404063502,600.9036456884036,272.79839127875675,1.0
1200000,0.9230769230769231,53.0,2,1,0,3.0,4.71264,-74.10598,543.916374725998,239.78528342242112,1.0,1.0,1.0,1.0,187.19825288240548,177.816087767341,1100.6596132527693,1.0
1400000,1.0769230769230769,35.0,2,1,0,4.0,4.741128921508789,-74.06914520263672,1450.8726118106076,389.95636806840594,1.0,1.0,1.0,1.0,478.19440076244,511.37854507740224,1162.2562886886917,1.0
1200000,0.9230769230769231,40.0,1,1,0,4.0,4.735446453094482,-74.05305480957031,436.74833388119436,7.5600539105635285,1.0,1.0,1.0,1.0,256.3965708581561,178.054701523221,1765.1526720367397,1.0
10000000,7.6923076923076925,225.0,3,5,3,2.0,4.745734214782715,-74.07283782958984,1447.1492386039276,723.488582466104,1.0,1.0,1.0,1.0,829.0612251819103,459.48549209235193,1417.5072445623703,1.0
1400000,1.0769230769230769,39.0,1,1,0,,4.740475654602051,-74.0674819946289,1592.983623553191,199.8744059176919,1.0,1.0,1.0,1.0,288.13088182374344,320.4637301785866,1224.6743861644557,1.0
4800000,3.6923076923076925,104.0,3,3,1,4.0,4.737403869628906,-74.06037902832031,1277.5505653010343,72.68506835194239,1.0,1.0,1.0,1.0,541.9049172576487,572.6553545830342,1557.8942424238605,1.0
2400000,1.8461538461538463,64.0,3,2,1,4.0,4.741639614105225,-74.05998229980469,1330.167496049328,92.44954095892389,1.0,1.0,1.0,1.0,146.67736467247767,190.9966884421393,1366.7527404708148,1.0
2100000,1.6153846153846154,81.7,3,2,1,,4.72736,-74.06599,967.7117634874033,136.58082522700886,1.0,1.0,1.0,1.0,121.01998296855791,91.08746750746089,317.5129561624432,1.0
1600000,1.2307692307692308,68.0,3,2,1,4.0,4.74673,-74.06404,1856.5110507867676,76.17208951690796,1.0,1.0,1.0,2.0,109.64415588497044,132.79137230190614,1052.1002662865562,1.0
1400000,1.0769230769230769,27.0,1,1,0,3.0,4.72707,-74.05593,599.8097007548201,322.6799137181797,1.0,1.0,1.0,1.0,87.39006602503596,477.94723528945246,805.340661676505,1.0
1600000,1.2307692307692308,50.0,2,2,1,,4.74728,-74.05636,1013.0433851313326,409.6163613294828,1.0,1.0,1.0,1.0,118.57805499036631,187.83217130843343,677.579591608627,1.0
1800000,1.3846153846153846,108.0,3,3,0,,4.739611,-74.094655,511.56114453391496,494.3693823021051,1.0,1.0,1.0,1.0,665.213412318853,677.1996970752684,470.25333911336116,1.0
4000000,3.076923076923077,110.0,2,2,2,5.0,4.7295300000000005,-74.06231,1340.5923668695575,309.70017760916363,1.0,1.0,1.0,1.0,251.70380407125953,277.1455822935848,690.6097104084362,1.0
7000000,5.384615384615385,180.0,3,4,2,6.0,4.7174081,-74.0801031,734.7810015157139,453.2741322251212,1.0,1.0,1.0,1.0,790.4851941190115,759.2407358362557,585.5630904937932,1.0
2800000,2.1538461538461537,103.0,3,2,1,,4.739686489105225,-74.05949401855469,1273.9684270563905,147.7318299152337,1.0,1.0,1.0,1.0,273.65019324710147,375.09138247284295,1565.5837398284793,1.0
2700000,2.076923076923077,62.0,3,2,1,5.0,4.730356216430664,-74.0691146850586,700.958656721079,63.846962994668885,1.0,1.0,1.0,3.0,117.97820294732556,166.79090975116327,516.8484770960288,1.0
1300000,1.0,55.0,3,1,0,3.0,4.71693229675293,-74.109130859375,826.635795322838,107.95310904949064,1.0,1.0,1.0,1.0,257.3521636893429,293.33845229772095,1396.9507504761987,1.0
1000000,0.7692307692307693,40.0,2,1,0,3.0,4.75909948348999,-74.10163879394531,1140.8014511352321,191.448765212167,1.0,1.0,1.0,1.0,286.2702755194994,240.9072040458056,950.9437357100786,1.0
1400000,1.0769230769230769,80.0,3,2,1,,4.716738700866699,-74.06800079345703,704.8435070257518,128.17448853717673,1.0,1.0,1.0,1.0,210.47564988012613,300.2706159591316,574.6534054542728,1.0
7000000,5.384615384615385,247.0,4,5,2,6.0,4.7191802,-74.0759963,274.8577300017674,68.8375318187237,1.0,1.0,1.0,1.0,439.25128033333743,365.91660897153605,177.18050235374903,1.0
1490000,1.146153846153846,59.0,3,1,1,3.0,4.74109,-74.08658,204.3214047166418,227.9945436310625,1.0,1.0,1.0,1.0,221.65150139552483,161.1262599205316,188.3657884211427,1.0
800000,0.6153846153846154,45.0,2,1,0,3.0,4.758685111999512,-74.09964752197266,1203.3358702872124,210.1500092791534,1.0,2.0,1.0,1.0,414.0878637612971,199.3741992831229,955.4470983035343,1.0
1300000,1.0,52.0,3,1,0,3.0,4.74745,-74.10351,326.32384615579764,280.0442777592227,1.0,1.0,1.0,1.0,50.88259179806386,62.409238455199514,325.6758644684003,1.0
